id,user_id,path,seq,tex,dna,WER_FST,WER_LEX_FST,y_seq_whisper_medium,time_whisper_medium,y_seq_whisper_base,time_whisper_base
line312_p3,3,Data\audio\line312_p3.wav,grand d entre parenthèses f de r virgule f de r prime égal d tilde indice un entre parenthèses f de r virgule f de r prime,"D ( f ( r ) , f ( r ' ) ) = \tilde { D } _ 1 ( f ( r ) , f ( r ' ) )",False,0.4375,0.1111111111111111, D = F2r' = Dtl1 F2r',8.630751371383667, grandée entre parenthèse F2r = 1 entre parenthèse F2r = 1,1.2386131286621094
line150_p3,3,Data\audio\line150_p3.wav,égal esperance de l'indicatrice de y h plus grand que alpha epsilon exponentielle de moins trois intégrale de grand s indice alpha epsilon à grand s indice b un sur x t moins epsilon au carré moins un sur x t carré dt,= \mathbb { E } \bigg [ \mathbf { 1 } _ { \{ Y _ H > \alpha \varepsilon \} } \exp \bigg ( - 3 \int _ { S _ { \alpha \varepsilon } } ^ { S _ b } \frac { 1 } { ( X _ t - \varepsilon ) ^ 2 } - \frac { 1 } { X _ t ^ 2 } d t \bigg ) \bigg ],False,0.6973684210526315,0.58, égale l'espérance de l'indicateur de y h plus grand que alpha y exponentielle de -3 intégral de grand s à 10 alpha y à grand s à 10 b 1 sur x t moins y au carré moins 1 sur x t carré de t,18.492594003677368, A l'indiquatrice de récache plus grande que l'alphapylonne expénentiale de -3 intégarelle de 0510 lphapylonne à 0510b insure extémoins pylonne au carré moins instécarré d'été,2.846346616744995
line1083_p1_dna,1,Data\audio\line1083_p1_dna.wav,supérieur ou égal à parenthèse d moins parenthèse delta moins un ferme la parenthèse minimum de parenthèse grand n plus un virgule s plus trois ferme la parenthèse ferme la parenthèse alpha indice grand n ,"\geq \big ( d - ( \delta - 1 ) \min ( N + 1 , s + 3 ) \big ) \alpha _ N",True,0.08,0.10526315789473684, supérieur ou égal à parenthèse D moins parenthèse Delta moins 1 ferme la parenthèse minimum de parenthèse quantaine plus 1 virgule S plus 3 ferme la parenthèse ferme la parenthèse alpha 1 dix quantaine,16.034432888031006, Superiorou Egalar parenthèse des moins parenthèses delta moins 1 ferme la parenthèse minimum de parenthèse quantèles plus 1 virgule s plus 3 ferme la parenthèse ferme la parenthèse à le faire un 10 grandène,2.862061023712158
line96_p3,3,Data\audio\line96_p3.wav,est supérieur ou égal à un moins esperance de l'exponentielle de moins trois intégrale de zéro à grand s indice l epsilon de un sur x t plus epsilon au carré dt,\geq 1 - \mathbb { E } \left [ \exp \left ( - 3 \int _ 0 ^ { S _ { L \varepsilon } } \frac { 1 } { ( X _ t + \varepsilon ) ^ 2 } d t \right ) \right ],False,0.6382978723404256,0.5161290322580645, supérieur égal à 1 moins espérance de l'exponential de -3 intégral de 0 à S indice y de 1 sur xt + y au carré dt,16.779948472976685, supérieure égale à un moins espérante l'expolential de -3 intégrale de 0 à grand S indice ellipcylone de insur Xt + Cpcilone au carré d'été,2.2618446350097656
line976_p1_dna,1,Data\audio\line976_p1_dna.wav,s deux points égal dimension parenthèse grand h indice accolade s i n g ferme l'accolade ferme la parenthèse dans l'ensemble moins un virgule trois petits points virgule grand n moins un ferme l'ensemble,"s : = \dim ( H _ { \mathrm { sing } } ) \in \{ - 1 , \dots , N - 1 \}",True,0.32,0.42105263157894735, S = Dimension parenthèse grand H indice à collade SING Ferme la collade Ferme la parenthèse Dans l'ensemble -1 Versuels 3 petits points Versuels grand H -1 Ferme l'ensemble,18.14586591720581, S2 point et calme dimension parenthèse Grantage indice à collade S et Lg ferme la collade ferme la parenthèse dans l'ensemble moins ou moins la gueule 3 petits points végules Grantage moins ou moins ferme l'ensemble,2.808694839477539
line1119_p2_dna,2,Data\audio\line1119_p2_dna.wav,d supérieur ou égal à parenthèse grand n plus un fermer la parenthèse parenthèse delta moins un fermer la parenthèse espace parenthèse respectivement d strictement supérieur à parenthèse grand n plus un fermer la parenthèse parenthèse delta moins un fermer la parenthèse fermer la parenthèse,d \geq ( N + 1 ) ( \delta - 1 ) \quad ( \text { resp. } d > ( N + 1 ) ( \delta - 1 ) ),True,0.0,0.0," D supérieur ou égal à [Grand Tène +1], [Delta -1], [espace], respectivement D strictement supérieur à [Grand Tène +1], [Delta -1], [frontier].",17.367615222930908," A',',' وس isolé comme helped de plus ou pas rebond Co',',',' S absorbée'',',',',' Sbeing'.' Vs',' punishing'.' S' Chir Harvey',' Sins'',',' m'm tagée',',' you''',' Sins''.'' Sins'',',', ' Sins''',',' Sins'',' Sins'',' Sins'',' Sins'',',' Sins'',' Sins'',','ànhie'',' ' Mdec сотрудid iPhone s' grand taine plus simple fermez la parenthèse par parenthèse delta -1 fermez la parenthèse fermez la parenthèse",28.653528928756717
line1009_p1,1,Data\audio\line1009_p1.wav,deg alpha de f h rond g supérieur ou égal à alpha u plus d moins un facteur de alpha v,\deg _ { \alpha } ( F _ H \circ g ) \geq \alpha _ u + ( d - 1 ) \alpha _ v,False,0.48,0.3157894736842105, Dougalpha de Fh rongé supérieur ou égal à alpha u plus des moins un facteur de alpha v,10.670080184936523, Deux galphats de FAS changer supérieurs ouégales à Alpha U plus des moins en facteurs de Alpha V,1.5153262615203855
line84_p3,3,Data\audio\line84_p3.wav,n zéro de l'inf pour u appartient à grand l indice l epsilon de z u plus petit que moins epsilon conditionellement à w star plus petit que moins b supérieur à un moins delta,"\mathbb { N } _ 0 ( \inf _ { u \in A _ { L \varepsilon } } Z _ u < - \varepsilon \, | \, W _ * < - b ) > 1 - \delta",False,0.5897435897435898,0.4838709677419355, N0 de l'info u appartient à L' L' de Z u < W star < b supérieur à 1 - delta,12.027746438980104, N0 de l'info pour U à partir un grand L10 l'epsilon de Z du plus petit que moins epsilon conditionnellement à W star plus petit que moins B supérieur à mon delta,2.0662996768951416
line935_p2_dna,2,Data\audio\line935_p2_dna.wav,d ronde indice accolade grand x indice accolade i indice zéro fermer l'accolade fermer l'accolade f indice grand h égal p indice accolade i indice zéro fermer l'accolade plus somme indice accolade i égal zéro fermer l'accolade exposant accolade grand n fermer l'accolade grand x indice i d ronde indice accolade grand x indice accolade i indice zéro fermer l'accolade fermer l'accolade grand p indice i,\partial _ { X _ { i _ 0 } } F _ H = P _ { i _ 0 } + \sum _ { i = 0 } ^ N X _ i \partial _ { X _ { i _ 0 } } P _ i,True,0.08163265306122448,0.05405405405405406, Dérondes indice à collade grand X indice à collade I indice 0 fermé la collade fermé la collade F indice grand H = P indice à collade I indice 0 fermé la collade + somme indice à collade I = 0 fermé la collade exposant à collade grand N fermé la collade grand X indice I dérondes indice à collade grand X indice à collade I indice 0 fermé la collade fermé la collade grand P indice I,43.59110617637634, des ronde indices à collade grandix indices à collade i indices zéro fermez la collade fermez la collade f indices grandages égales p indices à collade i indices zéro fermez la collade plus sommes indices à collade i = zéro fermez la collade exposant à collade grandaine fermez la collade grandix indices i déronde indices à collade grandix indices à collade i indices zéro fermez la collade fermez la collade grandpais indices i,6.87509298324585
line831_p1,1,Data\audio\line831_p1.wav,supérieur ou égal à delta p moins un facteur de alpha zéro plus alpha n moins un plus d moins delta p facteur de alpha n,& \geq ( \delta _ P - 1 ) \alpha _ 0 + \alpha _ { N - 1 } + ( d - \delta _ P ) \alpha _ N,False,0.5161290322580645,0.4, super rho = delta p -1 facteur 2 alpha 0 + alpha n -1 + d - delta p facteur 2 alpha n,15.444658279418944, Super ouiguel à delta p moins en facteur de l'alpha 0 + alpha n moins en + d'émane delta p facteur de l'alpha n,1.895350694656372
line140_p3,3,Data\audio\line140_p3.wav,n zéro de y h plus grand que alpha epsilon virgule t indice i epsilon inférieur à grand s indice alpha epsilon conditionellement à w star plus petit que moins b supérieur à un moins delta,"\mathbb { N } _ 0 ( Y _ H > \alpha \varepsilon , \, t _ { i _ \varepsilon } < S _ { \alpha \varepsilon } \, | \, W _ * < - b ) > 1 - \delta",False,0.5581395348837209,0.45714285714285713, N0 de Yh plus grand que α ε T1y inférieur à S10 α ε conditionnellement à W star plus petit que -b supérieur à 1 - Δ,16.371737957000732, N0 de Y par grand que Alpha Epsilone qui a régulé T1 d'ici et Psylon en fait à grands S1 d'ici Alpha Epsilone on est finalement à Wstar Plutique Monde supérieure à Monde Delta,2.6172382831573486
line257_p3,3,Data\audio\line257_p3.wav,somme de i égal un à p d puissance rond entre parenthèses u indice i virgule u indice i moins un inférieur ou égal à delta,"\sum _ { i = 1 } ^ p D ^ \circ ( u _ i , u _ { i - 1 } ) \leq \delta",False,0.3333333333333333,0.19047619047619047, somme de i = 1 ap des puissances fond entre parenthèses u1 / 10 i - 1 inférieure à delta,12.460269212722778, summe de i = ap des puissances contre parenthèses u1 = u1 = u1 = 1,1.3278319835662842
line831_p1_dna,1,Data\audio\line831_p1_dna.wav,supérieur ou égal à parenthèse delta indice grand p moins un ferme la parenthèse alpha indice zéro plus alpha indice accolade grand n moins un ferme l'accolade plus parenthèse d moins delta indice grand p ferme la parenthèse alpha indice grand n,\geq ( \delta _ P - 1 ) \alpha _ 0 + \alpha _ { N - 1 } + ( d - \delta _ P ) \alpha _ N,True,0.0,0.0, super ou égale parenthèse delta indice grand p moins 1 faire la parenthèse alpha indice 0 plus alpha indice à collade grand l - 1 plus parenthèse d moins delta indice grand p faire la parenthèse alpha indice grand l,17.868865728378296, Super ou est qu'à la parenthèse delta indiscropée moins 1 faire la parenthèse Alfa indiséro plus Alfa indiscoclade Quantelle moins 1 faire la collade Plus parenthèse Des moins delta indiscropée Faire la parenthèse Alfa indiscontale,4.052291393280029
line1014_p2_dna,2,Data\audio\line1014_p2_dna.wav,supérieur ou égal à somme indice accolade u égal un fermer l'accolade exposant accolade grand n moins s moins deux fermer l'accolade alpha indice u plus parenthèse d moins un fermer la parenthèse somme sur indice v accolade v égal un fermer l'accolade exposant accolade grand n moins s moins deux fermer l'accolade alpha indice v,\geq \sum _ { u = 1 } ^ { N - s - 2 } \alpha _ u + ( d - 1 ) \sum _ { v = 1 } ^ { N - s - 2 } \alpha _ v,True,0.023255813953488372,0.030303030303030304, supérieur ou égal à somme indice à collade u = 1 fermez la collade exposant à collade grand n - s - 2 fermez la collade alpha indice u + parenthèse d - 1 fermez la parenthèse somme sur indice v à collade v = 1 fermez la collade exposant à collade grand n - s - 2 fermez la collade alpha indice v,30.562145948410038, supérieure ou égal sumes indices à collade u = 1 fermez la collade exposons à collade grandaine - 16 - 2 fermez la collade alpha indices u + parenthèse d - 1 fermez la parenthèse sumes sur indices v = 1 fermez la collade exposons à collade grandaine - 16 - 2 fermez la collade alpha indices v,5.024418592453003
line316_p3,3,Data\audio\line316_p3.wav,somme de i égal un à k de grand d entre parenthèses f de r indice i virgule f de r pardon f de r indice i moins un égal somme de i égal un à k de d tilde indice un entre parenthèses f de r indice i virgule f de r indice i moins un,"\sum _ { i = 1 } ^ k D ( f ( r _ i ) , f ( r _ { i - 1 } ) ) = \sum _ { i = 1 } ^ k \tilde { D } _ 1 ( f ( r _ i ) , f ( r _ { i - 1 } ) )",False,0.421875,0.19047619047619047, Somme de i = 1 à k de grand D entre parenthèses f de R indice i virgule f de R pardon f de R indice i moins 1 égale somme de i = 1 à k de détit l'indice entre parenthèses f de R indice i virgule f de R indice i moins 1,21.248860836029053, Somme de Iéganaaca de grandier entre parenthèses F de R indices Y F de R Pardon F de R indices y - 1 Écule Somme de Iéganaaca Détire d'un 10 entre parenthèses F de R indices y Y F de R indices y - 1,2.942796230316162
line731_p1_dna,1,Data\audio\line731_p1_dna.wav,somme pour i égal zéro à grand n de alpha indice i égal zéro implique degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à zéro espace parenthèse respectivement degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse strictement positif ferme la parenthèse,\sum _ { i = 0 } ^ N \alpha _ i = 0 \Rightarrow \deg _ { \alpha } ( F _ H \circ g ) \geq 0 \quad ( \text { resp. } \deg _ { \alpha } ( F _ H \circ g ) > 0 ),True,0.16,0.05555555555555555, Somme pour i = 0 à grande tene de alpha indice i = 0 implique degré indice alpha parenthèse grande f indice grande h rond g ferme la parenthèse super o = 0 espace parenthèse respectivement degré indice alpha parenthèse grande f indice grand h rond g ferme la parenthèse traite sur positif ferme la parenthèse,28.01452779769897, Somme pour I = 0 à grand tène de alpha 1 = 0 implique degré un dis alpha parenthèse grand tène 1 dis grand tèche rond G ferme la parenthèse super ou égal à 0 et se passe parenthèse respectifement degré un dis alpha parenthèse grand tèche 1 dis grand tèche rond G ferme la parenthèse tréquemment positif ferme la parenthèse,4.832748889923096
line740_p1_dna,1,Data\audio\line740_p1_dna.wav,grand p deux points égal g parenthèse crochet zéro deux points trois petits points deux points zéro deux points un ferme le crochet ferme la parenthèse,P : = g ( [ 0 : \dots : 0 : 1 ] ),True,0.6666666666666666,0.9090909090909091, Grand P de point égale J'ai parenthèse crochet 0 2 points 3 petits points 2 points 0 2 points 1 ferme le crochet ferme la parenthèse,15.20541501045227, Grands pays de pointe égal j'ai par enthèse au chais 0 de point 3 petits points de point 0 de point 1 Samle le crochet faire la parenthèse,1.7717206478118896
line770_p1,1,Data\audio\line770_p1.wav,deg alpha de f h rond g supérieur ou égal à d moins deux delta p plus un facteur de alpha n moins delta p moins deux facteur de alpha un moins delta p moins un facteur de somme pour i égal deux à grand n moins un alpha i,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 2 ) \alpha _ 1 - ( \delta _ P - 1 ) \sum _ { i = 2 } ^ { N - 1 } \alpha _ i,False,0.4918032786885246,0.3404255319148936, Doug alpha de F hrongé super ou égal à D moins 2 delta P plus 1 facteur de alpha n moins delta P moins 2 facteur de alpha 1 moins delta P moins 1 facteur de somme pourrait égal 2 à quantaise moins 1 alpha i,17.74878454208374, d'un galfa de fachron G super rigole à des mois de delta pés plus en facteur de alphaède moi delta pés moins 2 facteur de alphaède moi delta pés moins 1 facteur de sum pour égal 2 à contente moins 1 alphaède,3.102774143218994
line300_p3,3,Data\audio\line300_p3.wav,grand d entre parenthèses x virgule y égal grand d tilde indice un entre parenthèses x virgule y,"D ( x , y ) = \tilde { D } _ 1 ( x , y )",False,0.2777777777777778,0.08333333333333333, (x'y = (1'x'y)),7.872770071029663, grandée entre parenthèses excvergulegriques et gale grandée tilt indice entre parenthèses excvergulegriques,10.324327945709229
